date,rrday,tday,snow,tmin,tmax,station_name,station_id,lat,lon,query_place
2023-01-01,-1.0,-1.2,-1.0,-3.1,6.1,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-01-02,11.5,-1.8,-1.0,-6.1,0.6,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-01-03,4.0,0.0,3.0,-0.5,0.8,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-01-04,-1.0,-3.7,8.0,-4.0,-0.2,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-01-05,-1.0,-10.2,7.0,-13.5,-4.1,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-01-06,-1.0,-8.8,6.0,-14.6,-7.6,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-01-07,-1.0,-6.9,6.0,-7.9,-6.6,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-01-08,5.3,-5.2,7.0,-6.6,-4.3,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-01-09,5.0,-3.0,12.0,-4.4,-2.6,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-01-10,1.0,-1.9,16.0,-3.7,0.8,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-01-11,9.5,2.2,15.0,0.8,3.0,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-01-12,3.2,2.2,8.0,1.5,3.2,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-01-13,4.1,2.2,6.0,0.8,3.6,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-01-14,5.9,3.0,2.0,2.1,3.6,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-01-15,12.9,2.7,-1.0,0.6,4.0,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-01-16,3.2,2.4,-1.0,1.2,3.9,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-01-17,5.1,1.2,-1.0,-0.6,1.8,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-01-18,0.3,1.5,2.0,0.5,2.9,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-01-19,-1.0,0.2,-1.0,-1.0,1.4,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-01-20,-1.0,-3.0,-1.0,-4.8,0.3,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-01-21,-1.0,-3.3,-1.0,-6.1,-1.4,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-01-22,0.1,-4.3,-1.0,-5.0,-2.1,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-01-23,0.8,-1.9,-1.0,-4.6,-0.5,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-01-24,-1.0,0.2,2.0,-2.3,1.1,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-01-25,0.7,2.8,-1.0,0.7,4.3,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-01-26,-1.0,1.3,-1.0,-1.3,3.6,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-01-27,-1.0,-4.2,-1.0,-7.0,-0.8,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-01-28,0.5,-0.6,-1.0,-5.9,1.6,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-01-29,7.0,-0.2,-1.0,-2.9,2.2,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-01-30,0.5,2.2,-1.0,0.3,3.9,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-01-31,-1.0,0.6,-1.0,-0.3,2.1,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-02-01,-1.0,-3.1,-1.0,-6.4,0.8,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-02-02,-1.0,-2.0,-1.0,-3.4,-0.2,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-02-03,-1.0,-3.8,-1.0,-4.9,-2.6,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-02-04,-1.0,-5.6,-1.0,-7.9,-2.1,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-02-05,1.2,-4.2,-1.0,-11.5,0.2,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-02-06,-1.0,-2.1,-1.0,-6.4,2.3,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-02-07,0.3,0.1,-1.0,-6.5,1.6,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-02-08,-1.0,1.7,-1.0,0.7,2.8,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-02-09,5.4,2.2,-1.0,1.3,3.3,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-02-10,1.6,0.3,7.0,-1.0,2.6,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-02-11,-1.0,-1.8,7.0,-2.5,1.1,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-02-12,-1.0,-2.3,6.0,-12.5,2.6,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-02-13,-1.0,4.9,5.0,-0.2,9.1,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-02-14,-1.0,0.6,2.0,-2.9,4.8,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-02-15,1.4,-1.0,-1.0,-3.8,0.7,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-02-16,0.4,0.5,-1.0,0.0,0.9,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-02-17,6.0,1.6,-1.0,0.7,2.4,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-02-18,6.8,0.1,3.0,-0.5,1.8,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-02-19,3.8,-0.7,11.0,-1.5,0.3,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-02-20,3.4,-1.8,14.0,-3.4,0.0,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-02-21,-1.0,-4.9,15.0,-5.5,-2.0,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-02-22,0.1,-8.6,13.0,-15.3,-5.5,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-02-23,4.4,-1.2,13.0,-7.3,0.5,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-02-24,-1.0,-2.7,15.0,-3.9,0.1,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-02-25,-1.0,-3.5,15.0,-5.6,-1.0,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-02-26,-1.0,-7.8,14.0,-9.8,-3.6,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-02-27,-1.0,-4.5,14.0,-17.1,3.4,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-02-28,-1.0,2.6,12.0,-1.5,5.7,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-03-01,-1.0,2.2,11.0,-1.3,6.3,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-03-02,0.1,3.1,10.0,0.1,5.8,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-03-03,6.4,1.5,10.0,-0.6,4.3,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-03-04,-1.0,-1.5,16.0,-2.4,1.5,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-03-05,0.1,-5.0,14.0,-10.0,-0.5,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-03-06,-1.0,-6.2,14.0,-7.9,-2.9,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-03-07,0.2,-9.1,13.0,-19.1,-1.6,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-03-08,-1.0,-4.3,14.0,-4.7,-2.8,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-03-09,0.7,-9.7,14.0,-18.8,-2.7,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-03-10,0.3,-3.4,14.0,-12.2,2.9,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-03-11,0.9,-6.2,13.0,-14.4,-1.6,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-03-12,-1.0,-5.0,13.0,-16.0,1.1,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-03-13,15.3,-4.7,13.0,-16.6,1.5,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-03-14,3.2,2.8,17.0,-1.3,5.7,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-03-15,-1.0,0.2,11.0,-1.8,4.0,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-03-16,-1.0,-2.4,11.0,-8.4,4.4,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-03-17,-1.0,-2.2,11.0,-9.8,2.5,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-03-18,3.5,2.3,11.0,0.1,3.9,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-03-19,-1.0,1.6,8.0,0.5,3.5,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-03-20,5.0,0.6,7.0,-0.9,1.7,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-03-21,-1.0,0.1,6.0,-2.3,3.6,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-03-22,7.8,1.4,4.0,-0.7,2.8,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-03-23,-1.0,4.0,-1.0,1.0,7.9,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-03-24,8.3,2.6,-1.0,0.7,4.8,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-03-25,3.1,0.7,-1.0,-1.0,5.4,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-03-26,5.4,-1.6,4.0,-2.0,-0.7,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-03-27,10.1,-3.4,13.0,-4.1,-1.4,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-03-28,2.3,-2.2,17.0,-3.5,0.5,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-03-29,-1.0,-4.2,16.0,-8.3,0.9,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-03-30,-1.0,-9.0,14.0,-20.5,0.8,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-03-31,-1.0,-7.3,13.0,-18.1,1.1,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-04-01,-1.0,-2.1,13.0,-11.8,4.5,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-04-02,-1.0,-1.1,8.0,-9.3,2.9,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-04-03,-1.0,-2.6,7.0,-8.0,2.0,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-04-04,-1.0,-4.6,8.0,-14.4,3.2,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-04-05,1.1,1.8,7.0,-7.5,4.6,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-04-06,-1.0,3.0,5.0,1.0,8.9,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-04-07,-1.0,3.7,-1.0,-4.1,12.8,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-04-08,-1.0,4.3,-1.0,-1.3,10.5,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-04-09,-1.0,4.4,-1.0,-2.6,12.6,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-04-10,-1.0,3.4,-1.0,-3.0,11.1,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-04-11,-1.0,5.7,-1.0,-1.9,13.2,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-04-12,0.6,10.0,-1.0,0.6,16.0,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-04-13,-1.0,8.4,-1.0,7.4,12.2,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-04-14,-1.0,5.7,-1.0,2.4,11.2,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-04-15,-1.0,5.4,-1.0,0.1,12.2,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-04-16,-1.0,5.4,-1.0,-1.7,13.7,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-04-17,-1.0,7.0,-1.0,-3.9,15.3,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-04-18,-1.0,7.3,-1.0,0.0,14.0,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-04-19,-1.0,7.4,-1.0,-0.2,14.2,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-04-20,-1.0,7.8,-1.0,-1.5,16.3,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-04-21,-1.0,9.3,-1.0,-1.1,17.7,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-04-22,-1.0,8.1,-1.0,0.0,17.1,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-04-23,0.1,7.8,-1.0,-0.6,14.3,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-04-24,0.6,5.5,-1.0,4.2,9.8,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-04-25,0.2,9.2,-1.0,-0.2,16.1,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-04-26,2.5,5.7,-1.0,4.3,8.3,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-04-27,-1.0,5.4,-1.0,3.0,9.4,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-04-28,0.9,3.8,-1.0,-1.0,8.3,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-04-29,4.1,5.4,-1.0,1.4,9.5,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-04-30,-1.0,4.1,-1.0,3.4,7.0,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-05-01,13.3,5.1,-1.0,-2.8,11.8,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-05-02,1.2,4.6,-1.0,3.1,5.8,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-05-03,-1.0,6.2,-1.0,0.3,12.7,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-05-04,-1.0,2.9,-1.0,-1.8,7.1,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-05-05,-1.0,2.3,-1.0,-2.4,6.3,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-05-06,-1.0,2.9,-1.0,-4.9,10.1,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-05-07,-1.0,4.4,-1.0,-4.8,10.4,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-05-08,-1.0,6.2,-1.0,-3.1,12.5,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-05-09,-1.0,7.6,-1.0,0.4,13.0,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-05-10,-1.0,9.6,-1.0,0.9,16.5,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-05-11,-1.0,10.9,-1.0,-0.1,19.2,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-05-12,-1.0,11.4,-1.0,0.8,19.9,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-05-13,-1.0,12.0,-1.0,0.7,21.0,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-05-14,-1.0,12.4,-1.0,2.6,20.1,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-05-15,0.1,15.0,-1.0,2.2,23.2,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-05-16,4.4,13.6,-1.0,12.2,18.0,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-05-17,-1.0,9.3,-1.0,8.4,13.0,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-05-18,-1.0,7.9,-1.0,4.7,12.0,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-05-19,-1.0,8.3,-1.0,-1.7,15.5,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-05-20,-1.0,10.0,-1.0,-0.1,17.3,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-05-21,-1.0,13.2,-1.0,-0.2,21.6,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-05-22,0.1,16.0,-1.0,6.4,24.1,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-05-23,-1.0,15.2,-1.0,10.6,22.0,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-05-24,0.8,15.6,-1.0,4.4,23.8,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-05-25,0.6,13.3,-1.0,11.4,18.0,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-05-26,0.1,9.8,-1.0,5.3,14.9,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-05-27,-1.0,10.3,-1.0,2.1,15.4,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-05-28,-1.0,11.2,-1.0,6.2,14.8,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-05-29,-1.0,9.8,-1.0,4.3,14.3,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-05-30,-1.0,11.2,-1.0,6.0,16.5,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-05-31,-1.0,12.7,-1.0,6.9,17.5,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-06-01,-1.0,8.3,-1.0,6.3,12.5,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-06-02,0.2,7.6,-1.0,0.8,11.4,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-06-03,1.1,10.1,-1.0,1.9,15.3,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-06-04,-1.0,10.7,-1.0,7.2,14.2,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-06-05,-1.0,12.8,-1.0,4.9,17.9,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-06-06,-1.0,12.5,-1.0,4.9,19.3,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-06-07,-1.0,12.3,-1.0,2.3,17.7,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-06-08,0.5,10.6,-1.0,2.3,17.5,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-06-09,-1.0,12.1,-1.0,2.0,18.3,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-06-10,-1.0,13.1,-1.0,2.8,20.6,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-06-11,-1.0,13.0,-1.0,2.7,20.8,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-06-12,-1.0,13.6,-1.0,2.2,21.4,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-06-13,-1.0,15.6,-1.0,4.1,22.9,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-06-14,-1.0,17.8,-1.0,6.4,26.2,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-06-15,-1.0,20.1,-1.0,9.2,28.0,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-06-16,-1.0,21.2,-1.0,9.9,29.1,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-06-17,-1.0,21.9,-1.0,10.7,29.5,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-06-18,-1.0,22.7,-1.0,13.6,28.2,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-06-19,-1.0,21.5,-1.0,14.8,28.5,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-06-20,-1.0,20.9,-1.0,8.7,28.9,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-06-21,0.1,21.4,-1.0,10.9,28.5,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-06-22,3.0,18.5,-1.0,13.8,23.2,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-06-23,-1.0,20.0,-1.0,13.9,25.4,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-06-24,0.2,16.6,-1.0,12.0,20.9,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-06-25,4.3,17.7,-1.0,13.8,23.9,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-06-26,-1.0,18.3,-1.0,10.9,25.1,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-06-27,1.9,18.4,-1.0,10.0,24.6,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-06-28,7.2,18.8,-1.0,12.2,27.0,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-06-29,3.3,18.7,-1.0,11.4,26.8,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-06-30,-1.0,20.8,-1.0,12.2,27.2,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-07-01,3.3,18.0,-1.0,15.2,21.9,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-07-02,5.3,17.6,-1.0,12.9,22.1,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-07-03,13.0,15.3,-1.0,12.7,18.3,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-07-04,-1.0,14.5,-1.0,12.0,17.7,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-07-05,0.1,16.0,-1.0,13.3,19.9,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-07-06,-1.0,16.1,-1.0,11.2,20.9,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-07-07,-1.0,15.8,-1.0,13.6,19.3,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-07-08,-1.0,17.5,-1.0,12.0,23.0,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-07-09,-1.0,16.2,-1.0,12.4,21.5,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-07-10,-1.0,15.8,-1.0,7.1,23.2,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-07-11,-1.0,18.9,-1.0,10.5,24.8,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-07-12,-1.0,18.9,-1.0,10.2,26.2,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-07-13,-1.0,16.7,-1.0,9.4,22.8,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-07-14,-1.0,17.3,-1.0,10.1,23.0,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-07-15,-1.0,18.1,-1.0,10.3,24.6,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-07-16,2.6,18.7,-1.0,11.2,24.7,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-07-17,-1.0,18.8,-1.0,15.3,21.3,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-07-18,1.8,16.3,-1.0,13.4,19.8,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-07-19,2.9,15.4,-1.0,9.0,20.7,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-07-20,8.1,13.7,-1.0,9.1,18.9,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-07-21,-1.0,15.6,-1.0,8.2,21.3,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-07-22,-1.0,15.9,-1.0,9.1,20.5,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-07-23,-1.0,15.8,-1.0,9.4,20.8,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-07-24,-1.0,16.0,-1.0,6.8,22.4,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-07-25,-1.0,15.6,-1.0,6.6,21.4,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-07-26,1.6,16.3,-1.0,11.4,21.2,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-07-27,-1.0,16.0,-1.0,8.0,22.4,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-07-28,0.9,14.4,-1.0,6.8,20.9,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-07-29,8.9,15.4,-1.0,10.1,19.7,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-07-30,-1.0,18.6,-1.0,11.0,22.7,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-07-31,6.1,16.1,-1.0,12.4,21.1,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-08-01,11.1,16.3,-1.0,11.4,18.8,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-08-02,3.0,18.2,-1.0,16.8,20.8,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-08-03,6.6,18.0,-1.0,15.7,21.0,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-08-04,2.6,18.3,-1.0,15.6,21.2,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-08-05,-1.0,18.0,-1.0,16.1,22.0,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-08-06,-1.0,18.6,-1.0,11.2,23.3,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-08-07,1.9,25.9,-1.0,20.7,32.2,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-08-08,3.8,18.5,-1.0,14.9,28.4,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-08-09,2.0,16.6,-1.0,13.9,21.2,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-08-10,5.6,14.8,-1.0,10.0,20.3,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-08-11,1.8,15.1,-1.0,13.2,17.8,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-08-12,-1.0,14.7,-1.0,8.0,19.8,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-08-13,-1.0,16.2,-1.0,9.1,20.7,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-08-14,-1.0,18.5,-1.0,12.1,23.3,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-08-15,-1.0,20.5,-1.0,15.8,24.4,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-08-16,4.6,18.8,-1.0,18.1,22.3,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-08-17,-1.0,19.0,-1.0,15.3,24.1,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-08-18,0.1,17.7,-1.0,12.6,22.0,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-08-19,-1.0,15.9,-1.0,15.4,18.5,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
2023-08-20,5.6,15.5,-1.0,9.6,20.4,Kaarina Yltöinen,100934,60.3869,22.55183,Kaarina
